"","spp","FEATUREID","HUC8","StreamOrde","Pathlength","ArbolateSu","AreaSqKM_1","TotDASqKM","Q0001E","V0001E","Qincr0001E","TEMP0001","PPT0001","PET0001","QLOSS0001","Q0001E_01","Q0001E_02","Q0001E_03","Q0001E_04","Q0001E_05","Q0001E_06","Q0001E_07","Q0001E_08","Q0001E_09","Q0001E_10","Q0001E_11","Q0001E_12","RunOffV","MinMonthly","NLCD11P","NLCD21P","NLCD22P","NLCDUrbanP","NLCDForestP","NLCD52P","NLCD71P","NLCD81P","NLCD82P","NLCD95P","NLCD11PC","NLCD21PC","NLCD22PC","NLCDUrbanPC","NLCDForestPC","NLCD52PC","NLCD71PC","NLCD81PC","NLCD82PC","NLCD95PC","slope_MEAN","road_density_MEAN","tfactor_MEAN","water_table_MEAN","erodability_MEAN","VALUE_11","VALUE_21","VALUE_22","VALUE_23_24","VALUE_FOREST","VALUE_52","VALUE_71","VALUE_81","VALUE_82","VALUE_95","PctRipForest","PctRipWetland","cold","cool","warm","Crossings","AnimalOpsCount","NPDESCount"
"46","greenhead.shiner",9754848,3050101,4,695.973,248.364,0.3069,270.3807,178.452,1.3569,2.74335,14.44739,1319.41,774.17299,0,221.893,248.459,280.188,233.341,188.081,151.575,106.414,111.409,135.67,184.177,198.04,185.206,517.83,6,0,6.158358,0.58651,1.17302,78.29912,0,0,13.782991,0,0,0.025298,4.442736,0.487646,0.426066,85.927176,0.914045,1.258892,6.261837,0.213033,0.012316,1.454017434,5.830699409,5,130.9192547,0.042697946,0,1800,0,0,28800,0,0,900,0,0,0.689189189,0.189189189,0,100,0,1,0,0
"47","greenhead.shiner",9754858,3050101,3,709.495,29.72,6.4908,37.9278,29.863,1.23321,2.71273,12.88434,1205.67,697.34633,0,33.923,39.703,45.603,37.898,31.913,24.846,17.785,18.114,33.028,49.282,49.492,32.674,471.564,6.57876,0,1.206323,0,0,96.949528,0.36051,0,1.483638,0,0,0,1.983769,0.099663,0,96.820275,0.657302,0.151867,0.287124,0,0,19.1804453,1.799400308,3.902384914,101.4132901,0.24507487,0,9000,0,0,78300,0,0,23400,0,0,0.706081081,0,100,0,0,1,0,0
"48","greenhead.shiner",9754898,3050101,3,705.559,35.385,5.0427,44.2071,33.023,1.20189,2.5086,13.81247,1201.99,741.23271,0,38.315,44.72,51.316,42.37,35.218,27.292,19.546,19.829,34.58,50.488,52.296,36.065,433.402,5.13564,0,5.247189,0.820989,1.10655,83.633768,0.713903,0.767446,7.710155,0,0,0,2.300536,0.179157,0.126224,95.405037,0.645371,0.217838,1.125837,0,0,9.884109288,4.675865555,4.675753228,99.63509317,0.252683755,0,11700,1800,0,132300,1800,900,7200,0,0,0.739182692,0.013221154,79.51069631,20.48930369,0,3,0,1
"49","greenhead.shiner",9754908,3050101,4,702.621,124.977,3.8448,145.0566,96.531,1.25538,-0.716,14.36775,1252.63,767.96051,0,117.19,133.022,152.584,125.994,103.167,81.794,57.446,58.815,84.193,116.924,121.208,101.809,465.061,5.97448,0.117041,10.159176,3.792135,0.117041,63.717229,0.140449,2.364232,17.251873,2.317416,0,0.017993,3.251765,0.754464,0.733369,91.967688,0.49884,0.456649,2.234231,0.078176,0.003102,4.813626772,8.6636209,5.048157958,120.6633872,0.260382392,0,1800,3600,0,56700,0,0,36900,6300,0,0.52530541,0.036649215,0,100,0,2,0,0
"50","greenhead.shiner",9754928,3050101,3,707.703,35.522,0.4059,35.8974,24.531,1.08574,0.24017,14.33153,1199.69,765.1786,0,30.153,33.96,38.409,30.94,26.062,19.264,13.8,12.234,22.105,38.517,41.483,27.867,415.563,5,0,33.037694,18.847007,8.203991,33.259424,0,0,6.651885,0,0,0,3.89109,1.205937,1.085594,89.963896,0.376072,0.579151,2.885724,0,0,6.004137718,16.17974625,5,142.8582375,0.282549884,0,6300,900,0,16200,0,0,3600,0,0,0.552845528,0,100,0,0,1,0,0
"51","greenhead.shiner",9755000,3050101,2,712.654,7.827,4.8672,9.4086,7.65,1.0362,4.18035,13.11138,1293.93,706.32847,0,8.944,10.141,11.432,9.274,8.105,5.792,4.211,3.534,8.328,17.279,17.502,9.139,598.315,11.9643,0,0.240385,0,0,99.519231,0.240385,0,0,0,0,0,0.13392,0,0,98.440787,0.573943,0.286971,0.564377,0,0,16.34845715,1.957939855,4.004622781,84,0.244149403,0,9000,0,0,113400,4500,0,0,0,0,0.962099125,0,100,0,0,0,0,0
"52","greenhead.shiner",9755002,3050101,3,706.395,75.705,3.1338,76.2093,55.351,1.09487,1.15194,14.22291,1366.08,759.49233,0,68.33,75.353,85.46,69.344,57.31,44.281,30.913,29.54,48.848,78.912,83.468,62.102,574.929,8.963809,0,4.59506,0,0,79.063756,0.775416,2.383688,13.182079,0,0,0.040153,4.64589,0.030705,0.022438,82.240751,0.784156,1.965114,10.008621,0.239735,0.012991,7.156097128,4.931768513,4.971280873,119.4678112,0.27304997,0,5400,0,0,69300,0,13500,16200,0,0,0.684210526,0,0,100,0,2,0,0
"53","greenhead.shiner",9756538,3050101,3,512.279,53.185,5.5872,73.2366,35.671,1.04961,1.64916,15.15598,1200.66,811.71076,0,53.389,60.047,66.093,47.127,31.682,23.449,18.198,17.433,21.741,22.902,36.746,42.056,386.588,6,0.37049,4.365335,0.628222,0,65.335052,3.865979,5.025773,20.296392,0,0.112758,0.082336,10.74176,3.155799,0.523509,45.460467,3.417553,6.953081,29.397596,0.21137,0.008602,3.159820954,4.274251115,5,102.08,0.253733479,0,3600,900,0,126000,1800,12600,5400,0,0,0.72866242,0.03566879,0,0,100,2,0,0
"54","greenhead.shiner",9756576,3050101,3,503.972,79.475,3.5604,117.108,54.334,1.08896,1.42735,15.27545,1177.61,817.53732,0,83.013,93.36,102.481,72.19,46.881,35.414,27.592,27.304,32.066,32.866,47.28,62.523,360.788,5.01416,0,3.235592,0.379171,0,62.032355,1.112235,8.822042,24.418605,0,0,0.090686,9.116969,2.51537,0.376576,49.428989,2.929603,7.206425,28.164003,0.132186,0.00538,4.104273496,4.045446091,5.080218069,70.91891892,0.235836805,0,1800,0,0,123300,0,0,0,0,0,0.850931677,0.068322981,0,0,100,1,0,0
"55","greenhead.shiner",9756694,3050101,3,472.381,55.85,5.0382,107.3349,48.063,1.07065,2.07905,15.52341,1187.97,827.09833,0,77.365,86.975,93.479,60.984,36.549,28.169,22.869,25.006,30.354,28.947,36.732,56.31,365.64,5,0,5.216149,5.108967,1.786353,72.204358,0.142908,1.178992,14.272955,0,0.089318,0.299344,19.548721,12.822297,4.272981,48.89025,0.84772,3.809292,9.441477,0.03354,0.004193,3.419724778,8.034645463,5.070579495,58.36556854,0.336138301,0,1800,0,0,117000,0,0,4500,0,0,0.857355126,0.010401189,0,0,100,1,0,0
"56","greenhead.shiner",9756700,3050101,3,472.381,30.696,12.8133,74.4048,34.401,1.01863,4.57227,15.47572,1193.17,824.5098,0,54.878,62.011,66.962,43.838,25.926,19.815,15.879,17.398,22.044,22.635,29.858,40.313,372.926,5.10536,0.03512,4.488305,0.934186,0.33715,63.763433,1.032521,3.519,25.658495,0,0.23179,0.298771,5.357316,0.506822,0.158458,69.793884,0.828575,4.291659,18.676214,0.039917,0.048384,3.065464418,5.648075523,4.441937531,65.69593254,0.283867261,0,1800,0,0,195300,0,0,8100,0,0,0.798736462,0.002707581,0,0,100,2,0,0
"3100","background",9752944,3050101,5,636.808,1220.43,0.5634,1365.74,1056.81,1.70155,-1.47118,14.86966,1254.79,799.0709,0,1507.93,1547.18,1905.4,1469.61,1245.6,813.067,464.772,822.223,603.207,616.696,664.746,829.043,446.03,6,5.111821,36.421725,26.677316,12.460064,11.182109,0,1.4377,6.709265,0,0,2.01886,7.803149,0.907881,0.560597,75.824026,3.758048,2.055038,6.78647,0.168107,0.022669,1.608598102,9.386003465,4.776,149.0264901,0.174179997,18900,4500,0,0,3600,0,0,0,0,0,0.253521127,0.154929577,57.54459561,42.45540439,0,0,0,0
"4100","background",9754774,3050101,4,689.984,309.659,0.054,331.2099,253.781,1.24307,9.66295,14.45042,1347.75,775.66615,0,296.015,349.788,366.475,335.708,263.33,223.131,171.564,205.495,172.807,191.784,215.282,231.885,556.35,8.699999,0,0,0,0,25,0,6.666667,68.333333,0,0,0.029075,5.088707,0.544005,0.460856,84.975721,0.922255,1.336101,6.404156,0.193472,0.010054,3.074334819,8.222290039,5,145,0.059999999,0,0,0,0,900,0,0,14400,0,0,0.24137931,0,0,100,0,0,0,1
"5100","background",9751848,3050101,1,618.784,3.851,2.7531,4.0554,2.341,0.78718,1.57928,13.87354,1294.02,750.87564,0,3.946,4.108,4.477,3.518,2.607,1.445,0.877,0.569,0.441,4.539,6.994,3.667,512.269,8,0,11.507028,0.392285,0,62.111801,1.56914,2.745995,21.67375,0,0,0.199734,11.562361,0.399467,0,67.842877,1.065246,2.885042,16.045273,0,0,8.378310879,4.979082032,4.942100098,63.36633663,0.282090281,0,29700,0,0,13500,0,3600,24300,0,0,0.199481865,0,0,0,100,0,0,0
"6100","background",9754842,3050101,2,718.911,7.109,3.5424,10.6659,11.047,1.22761,3.21931,11.27861,1351.89,628.46661,0,10.567,13.079,16.173,13.655,11.644,9.488,7.096,8.277,18.385,26.129,22.872,12.247,692.213,15.274399,0,0.762195,0,0,99.085366,0.152439,0,0,0,0,0,2.09265,0,0,97.822969,0.084381,0,0,0,0,22.7515635,1.252712337,3.638973577,0,0.242964934,0,3600,0,0,80100,0,0,0,0,0,0.986666667,0,100,0,0,0,0,0
"7100","background",9754832,3050101,4,695.587,270.884,0.1566,293.2884,178.544,1.3469,2.66393,14.44914,1328.28,774.40733,0,222.019,248.598,280.344,233.47,188.178,151.653,106.468,111.468,135.707,184.199,198.117,185.303,526.529,6,0,2.298851,4.597701,0,50,0,0,43.103448,0,0,0.0313,4.34828,0.508782,0.435135,86.356467,0.861371,1.206287,6.016092,0.196394,0.011354,1.502656264,5.536056283,5,147.5421687,0.189195398,0,0,0,0,11700,0,0,0,0,0,0.788461538,0.134615385,0,100,0,0,0,0
"81000","background",9752626,3050101,4,629.835,202.425,1.9233,220.2345,118.595,1.17485,0.9018,14.68288,1254.51,791.47361,0,160.605,178.408,198.731,167.679,123.7,93.264,68.106,66.395,63.931,71.5,129.581,131.338,448.979,6,0.701919,2.620496,0,0,90.828264,1.216659,0.187178,3.369209,0,1.076275,0.029832,16.504771,4.11802,3.125804,55.461884,4.621483,2.910035,12.859157,0.20065,0.051899,4.974203841,3.62202892,4.954609265,121.5286195,0.314623299,0,0,0,0,80100,0,0,0,0,0,0.695443645,0.304556355,0,0,100,0,0,0
"9119","background",9755026,3050101,3,713.834,51.067,0.0738,44.0739,33.573,0.60153,-0.9056,14.3125,1245.61,763.44417,0,40.635,45.122,51.094,41.51,34.873,26.777,18.811,17.535,33.102,55.11,56.169,38.083,459,6,0,0,0,0,35.365854,0,0,36.585366,28.04878,0,0,4.23516,0.051051,0.016336,83.953769,0.506422,1.370199,9.538298,0.306304,0.022462,5.431039666,8.561071396,5,130.7115385,0.31646341,0,0,0,0,2700,0,0,3600,3600,0,0.291666667,0,0,100,0,0,0,0
"10100","background",9751974,3050101,4,650.216,180.298,0.7884,177.2604,125.662,1.28096,0.37892,14.5181,1270.23,784.63099,0,135.624,152.188,188.444,169.49,136.795,118.9,85.477,95.049,128.173,170.63,162.575,125.1,469.199,6,0,4.56621,0,0,85.045663,4.908676,0.342466,5.136986,0,0,0,2.363472,0.04925,0.036049,95.33246,0.847905,0.179736,1.164727,0,0,6.328235177,4.178390491,5.142517815,91.27853881,0.274738719,0,0,0,0,45900,0,0,0,0,0,0.853174603,0.067460317,0,100,0,0,0,0
"11100","background",9752970,3050101,4,636.808,132.345,0.4239,158.139,94.911,1.27798,0.1444,14.84779,1254.39,797.78333,0,129.541,145.197,156.57,126.428,95.791,72.837,51.222,50.498,53.901,77.893,113.507,106.216,447.248,6,0,39.278132,19.10828,20.59448,5.095541,2.335456,0,13.58811,0,0,0.078539,18.229469,2.693643,1.563941,52.913893,5.310455,4.405555,14.474418,0.167321,0.023334,3.9105739,13.54190238,5.176623377,152.9144385,0.237917735,0,17100,1800,2700,1800,3600,0,1800,0,0,0.046979866,0,18.26175994,0.442724721,81.29551534,1,0,0
"12100","background",9752706,3050101,3,601.69,81.292,0.0261,92.0241,51.37,0.64692,0.01317,14.46333,1251.78,779.6546,0,70.167,79.383,87.082,71.307,52.409,38.55,28.454,26.796,29.623,28.479,65.429,59.387,452,6,0,0,3.448276,3.448276,93.103448,0,0,0,0,0,0.259171,24.813935,9.521853,4.613248,39.232658,2.326673,4.310067,14.745376,0.162349,0,5.885216154,7.609808445,5.4,0,0.289999998,0,0,0,0,8100,0,0,0,0,0,1,0,0,0,100,0,0,0
"13100","background",9753158,3050101,4,658.513,218.868,2.0439,255.3399,161.234,1.23931,1.01116,14.55221,1304.81,781.87877,0,208.292,232.284,261.203,215.142,171.18,128.859,89.957,88.199,78.266,139.11,191.764,180.349,501.787,6.31264,0,16.072215,0.880669,0.440335,68.692206,5.372083,3.654778,4.887715,0,0,0.24532,10.51845,1.640402,1.042258,61.577097,8.414196,3.342838,12.835949,0.215712,0.026788,5.451384454,4.288990078,4.021543986,153,0.281731718,0,5400,0,0,46800,11700,1800,3600,0,0,0.444134078,0.12849162,0,0,100,1,0,0
"14100","background",9752134,3050101,3,608.047,59.112,0.5337,62.3745,37.727,1.14232,-0.53836,14.32781,1276.56,774.15254,0,49.595,55.56,61.465,51.7,39.434,28.341,20.832,19.173,21.517,34.199,55.274,44.477,480.954,6,0,1.517707,0,0,61.720068,21.58516,2.192243,12.984823,0,0,0.012986,7.728158,0.25395,0.017315,69.341317,4.44701,4.569656,13.54592,0.024529,0,3.879810693,4.270566755,4.747048904,99,0.24937605,0,0,0,0,30600,19800,6300,900,0,0,0.602076125,0,0,0,100,0,0,0
"15100","background",9755422,3050101,2,493.375,15.396,10.206,29.7846,13.57,0.93768,5.22658,15.43281,1151.32,825.23409,0,22.12,24.674,25.954,15.905,11.686,8.361,6.302,6.152,7.706,11.293,10.361,14.524,334.48,5,0,28.624339,20.485009,8.236332,28.033509,0.917108,5.141093,8.56261,0,0,0.048347,23.971113,20.807397,23.73542,20.671421,0.806793,3.9554,5.420922,0.135976,0,1.820380314,12.32919964,4.860385023,43.3713799,0.276163895,0,51300,24300,9000,104400,900,5400,15300,0,0,0.408145581,0.07712305,0,0,100,5,0,0
"16100","background",9753936,3050101,6,572.205,3282.19,1.7667,3659.48,2396.01,1.86574,1.2536,14.62884,1205.74,790.35199,0,3754.78,3838.76,4520.97,3478.2,2716.2,1703.08,1006.89,911.585,638.472,707.913,1767.3,2476.95,400.673,5,13.245033,1.069791,1.018849,0,66.53082,4.482934,1.630158,12.022415,0,0,1.4617,9.80815,2.891477,1.129366,67.531765,3.460353,2.536345,10.944205,0.142053,0.01692,4.287121885,2.200473629,4.9457588,97.03225806,0.256581837,54900,0,0,0,0,0,0,0,0,0,0.183673469,0.068027211,0,0,100,0,0,0
"17100","background",9750392,3050101,4,680.081,94.974,0.2556,89.7777,62.573,1.23745,0.11162,13.8475,1180.98,750.60312,0,67.042,78.354,95.834,86.219,67.258,57.694,42.423,43.653,65.86,93.702,90.904,61.222,431,5,0,11.971831,0,0,20.774648,0,0,59.507042,7.746479,0,0.018045,4.115164,0.193478,0.074183,92.245848,0.742835,0.216535,2.351809,0.022054,0,5.209833345,5.162531396,4.661971831,94.63128492,0.237007047,0,0,0,0,7200,0,0,11700,0,0,0.04,0.1,100,0,0,0,0,0
"18100","background",9750430,3050101,4,677.649,109.908,0.0423,102.1698,69.209,1.0348,0.00218,13.83265,1204.77,749.12413,0,75.52,88.059,107.276,96.315,74.706,63.377,46.484,47.394,68.763,97.429,97.358,67.43,456.702,5.914889,0,0,0,0,74.468085,0,10.638298,14.893617,0,0,0.015856,3.877662,0.170011,0.065186,92.372404,0.694139,0.257219,2.485862,0.044044,0,4.098009941,3.41912818,4.617021277,73,0.113023256,0,0,0,0,7200,0,900,0,0,0,0.6,0.057142857,100,0,0,0,0,0
"19100","background",9752194,3050101,5,643.292,502.563,0.8568,483.1857,300.082,1.4314,5.04947,14.54488,1274.12,786.06761,0,357.545,387.055,470.318,418.517,324.961,279.802,198.997,219.876,227.518,283.926,307.285,287.966,471.539,6,0.52521,0.630252,0,0,64.285714,3.991597,1.470588,29.096639,0,0,0.005402,2.856728,0.086985,0.075064,92.134266,1.255045,0.461375,3.074284,0.024959,0,5.376915642,2.594366543,5.159912377,151.2705167,0.241699559,0,0,0,0,9900,11700,1800,27000,0,0,0.323308271,0.04887218,0,100,0,0,0,0
"20100","background",9752612,3050101,3,571.729,25.751,1.4571,33.1038,17.233,0.80521,0.25963,14.65079,1215.64,790.25657,0,24.019,27.44,30.702,24.486,16.965,12.347,9.356,8.449,11.228,10.574,21.34,20.489,409.022,5,0,1.297097,3.582458,0,44.471895,4.26189,0.988264,45.398394,0,0,0,2.830189,3.099342,0.122342,39.369799,2.498505,2.971562,48.874449,0.165842,0,3.285018223,2.704028579,5,57.57083333,0.25357628,0,0,0,0,27000,0,0,17100,0,0,0.527196653,0.058577406,0,0,100,0,0,0
"2170","background",9751808,3050101,2,612.83,25.009,1.2375,25.7958,17.476,0.87276,0.86138,13.91192,1296.7,752.49364,0,21.833,24.469,27.133,23.21,18.334,13.01,9.517,8.462,11.558,27.374,31.439,21.157,512.19,8,0,3.054545,0.290909,0,71.563637,4.072727,2.254545,18.763636,0,0,0.034889,2.630661,0.062801,0,79.373386,4.225106,2.313167,11.300677,0.059312,0,7.326729629,3.209881991,4.953454545,59.11538462,0.301330907,0,900,0,0,34200,900,3600,9900,0,0,0.547528517,0,0,0,100,1,0,0
"2236","background",9751576,3050101,4,664.571,156.884,1.3113,146.3652,93.798,0.68925,0.59617,13.97715,1263.13,755.48339,0,107.035,122.771,147.706,131.909,102.381,84.343,61.378,61.806,80.932,114.414,121.843,92.26,485.742,6.81675,0,1.235415,0,0,80.576527,5.284832,0.068634,12.834592,0,0,0.011068,3.346287,0.12175,0.045503,92.836413,0.667782,0.282239,2.635463,0.030745,0,9.083594406,4.247274925,3.71379547,98.08196721,0.255104457,0,1800,0,0,15300,2700,0,22500,0,0,0.328888889,0,100,0,0,1,0,0
"23100","background",9751976,3050101,4,643.349,101.937,1.1205,106.2306,60.706,0.94439,-0.8286,14.49338,1257.49,782.74005,0,79.874,88.985,99.398,84.901,63.872,46.798,34.66,32.766,34.251,48.917,79.458,69.461,457.883,6,0,32.610442,21.124498,39.919678,6.345382,0,0,0,0,0,0.022875,18.527712,6.071979,5.203585,55.51536,2.490808,1.547859,10.275853,0.149957,0.016097,2.469713896,8.441033747,5.182038835,34.18716578,0.239414895,0,26100,10800,5400,1800,0,0,0,0,0,0.043668122,0,0,0,100,1,0,0
"2422","background",9753442,3050101,4,667.467,63.944,1.7586,81.27,54.155,1.06538,-0.50428,14.56011,1315.77,780.77191,0,69.652,78.092,86.925,70.732,56.353,40.713,29.15,27.62,28.623,62.362,80.482,62.988,514.765,6.974919,0,6.755374,0,0,36.233367,23.746162,6.601842,25.383828,1.279427,0,0.495017,5.021041,0.110742,0.052049,65.58361,12.949059,2.54928,12.89701,0.161683,0.054264,3.65603297,5.924232589,5,57.55688623,0.319160694,0,0,0,0,17100,12600,0,11700,900,0,0.366071429,0,0,0,100,0,0,0
"2573","background",9751936,3050101,3,644.411,76.411,2.9214,81.486,47.583,1.18267,1.51678,14.42216,1258.83,778.86297,0,62.307,69.654,77.573,66.095,49.922,36.215,26.912,25.123,27.281,41.771,65.922,55.069,461.959,6,0,28.743068,26.340111,30.930375,9.889094,1.632779,1.632779,0.831793,0,0,0.029821,16.14535,5.563287,4.769163,57.483985,2.363596,1.695383,11.520875,0.195494,0.020985,3.762928694,14.25601129,5.382352941,15,0.263656665,0,12600,8100,2700,9900,4500,0,0,0,0,0.21182266,0,0,0,100,1,0,0
"26100","background",9751812,3050101,2,657.184,27.671,0.3276,32.8158,26.168,1.10762,0.18798,13.92204,1215.28,751.95981,0,26.615,30.75,40.206,34.514,29.519,22.99,16.603,18.068,31.913,46.572,46.229,28.03,447.245,5.83791,0,0,0,0,100.000001,0,0,0,0,0,0,4.692556,0.411387,0,91.528166,0.770665,0.128901,2.413472,0,0,12.81773677,2.723463949,3.862637363,61,0.246346156,0,0,0,0,33300,0,0,0,0,0,1,0,100,0,0,0,0,0
"2744","background",9751688,3050101,2,619.118,15.407,0.1908,13.3416,9.629,0.90647,0.16753,13.69302,1311.27,742.841,0,11.695,13.195,14.586,12.481,10.037,7.032,5.191,4.448,7.297,19.283,19.984,11.89,538.924,8.01887,0,5.188679,0,0,34.433962,5.660377,5.188679,49.528302,0,0,0,1.639234,0,0,87.675391,2.671344,1.551538,6.462493,0,0,6.249169615,4.04177354,5,67.75609756,0.319999998,0,0,0,0,1800,8100,2700,9900,0,0,0.191304348,0,0,0,100,0,0,0
"2898","background",9750262,3050101,1,688.363,3.194,3.1761,3.1761,2.279,1.00982,2.27911,11.04353,1341.62,624.28662,0,3.208,3.385,3.912,3.268,2.611,1.694,0.978,0.657,0.941,7.77,7.874,3.111,640.812,15.388199,0,3.003684,0.538396,0.198356,96.061208,0.198356,0,0,0,0,0,3.003684,0.538396,0.198356,96.061208,0.198356,0,0,0,0,19.13001733,8.080423537,2.970529895,0,0.233690818,0,0,0,0,111600,0,0,0,0,0,1,0,100,0,0,0,0,0
"2956","background",9752492,3050101,3,608.761,53.337,1.9125,56.0025,32.278,1.0679,1.07678,14.343,1266.75,774.60717,0,43.48,49.333,54.194,44.737,33.171,23.922,17.775,16.376,19.328,19.669,45.982,38.168,469.92,6,0,8.329412,2.305882,0,42.023529,3.529412,7.2,36.611765,0,0,0.028927,23.811973,7.776617,4.602651,43.652872,2.278827,4.634793,13.112093,0.085175,0,4.121095442,7.815587347,5,38,0.258894114,0,0,0,0,59400,4500,1800,1800,0,0,0.751428571,0.002857143,0,0,100,0,0,0
"3011","background",9755424,3050101,1,498.851,3.964,7.2792,8.0595,3.141,0.81785,2.83457,15.29726,1163.37,818.73996,0,6.542,7.121,7.652,4.63,2.607,1.618,1.084,0.758,0.65,3.456,0.673,4.391,347.747,5,0,20.511869,24.641444,41.580118,8.605342,0.952028,2.645895,1.063304,0,0,0,23.595756,24.288107,39.676157,8.140704,0.859855,2.479062,0.960358,0,0,1.592763436,10.85250648,4.926472459,43.79975278,0.239673317,0,42300,18900,2700,64800,4500,9000,0,0,0,0.264781491,0.077120823,0,0,100,5,0,0
"3110","background",9752730,3050101,4,625.618,231.653,4.194,254.4255,135.49,1.13992,-0.14269,14.68778,1253.25,791.40811,0,184.921,205.446,228.424,191.677,140.74,106.789,77.643,76.291,72.076,77.701,142.161,149.004,448.424,6,0,1.845494,0,0,90.922747,2.145923,2.939914,2.145923,0,0,0.030775,15.542192,3.674278,2.717417,56.561665,4.868144,3.109004,13.155521,0.180406,0.055537,5.33389086,2.059400559,4.997420464,146.7689243,0.303356234,0,0,0,0,160200,0,0,0,0,0,0.772781065,0.21183432,0,0,100,0,0,0
"3211","background",9751462,3050101,3,602.578,28.608,1.1187,31.8024,21.233,0.94647,0.09284,14.11327,1297.43,765.61319,0,26.103,28.932,32.779,29.103,22.911,16.978,12.055,10.716,14.029,31.195,36.095,25.224,502.121,8,0,3.298471,0.884956,4.022526,55.189059,8.447305,3.378922,24.778761,0,0,0,3.217682,0.240548,0.141499,82.858841,3.064863,2.130971,8.345597,0,0,4.546455477,5.589999333,5,99,0.286427991,0,0,0,0,34200,3600,4500,6300,0,0,0.559322034,0,0,0,100,0,0,0
"3310","background",9752412,3050101,4,575.631,202.128,3.8223,244.1529,132.298,1.40701,-0.61337,14.54445,1216.33,786.5357,0,166.191,180.182,213.077,196.13,150.042,125.519,87.091,82.377,75.611,73.961,108.92,133.556,412.943,5,0.141276,3.296445,0.376737,0,57.805509,9.041676,5.957146,23.38121,0,0,0.060085,6.315223,2.565237,0.878425,54.018896,3.198897,3.563832,29.106351,0.249557,0,4.461357939,3.267342608,5.074340528,38,0.289460039,5400,0,0,0,103500,2700,5400,0,0,0,0.763665595,0.053054662,0,0,100,0,0,0
"3410","background",9752294,3050101,3,616.716,27.95,3.3921,29.097,17.323,0.95306,1.45062,14.35582,1275.22,774.17707,0,22.999,26.271,28.837,23.939,17.809,12.563,9.446,8.432,10.913,12.038,28.441,21.098,479.742,6,0,31.467233,16.211197,14.327408,23.587158,2.096047,3.024675,9.286283,0,0,0,32.984844,11.558923,7.748221,35.515002,1.540365,2.830189,7.754408,0.052583,0,3.051569886,10.96421741,5.005316321,99,0.264750349,0,24300,7200,6300,78300,6300,3600,2700,0,0,0.44,0.020740741,0,0,100,3,0,0
"3510","background",9750338,3050101,2,679.11,9.788,3.4245,8.361,6.39,1.03493,2.92611,12.68591,1294.76,694.26102,0,8.284,8.568,9.836,8.402,6.833,4.99,3.717,2.984,6.642,14.895,15.321,7.365,550.88,9.695659,0,2.128778,0.078844,0.525624,93.69251,1.760841,0.21025,1.603154,0,0,0,3.250807,0.785791,2.185145,91.571582,0.958019,0.086114,0.95802,0,0,16.45533846,1.815427575,3.120367937,49.37288136,0.243045995,0,1800,0,0,125100,8100,0,0,0,0,0.897079277,0,100,0,0,0,0,0
"3610","background",9751480,3050101,3,602.104,31.838,0.2421,35.6463,23.484,0.93079,0.21224,14.18763,1293.14,769.12942,0,28.962,32.06,36.402,32.392,25.423,18.927,13.425,11.989,15.311,32.717,38.882,27.787,496.963,8,0,11.524164,1.858736,0,42.750929,4.832714,1.115242,37.918216,0,0,0.035347,3.466559,0.285303,0.128765,80.58929,3.140859,2.678819,9.675058,0,0,4.735084243,7.531984756,5,96.3877551,0.296505571,0,1800,0,0,7200,2700,0,4500,0,0,0.273809524,0,0,0,100,1,0,0
"3710","background",9752222,3050101,5,643.032,504.744,0.0603,484.5933,300.783,0.80853,4.68123,14.565,1276.4,787.28364,0,358.547,388.129,471.534,419.524,325.69,280.408,199.42,220.334,227.811,284.096,307.722,288.657,474,6,0,0,0,0,58.208955,1.492537,0,10.447761,0,0,0.005386,2.861988,0.086733,0.074847,92.11384,1.264215,0.462821,3.073897,0.024887,0,2.995845627,3.070024014,5.396825397,130.5,0.213225804,0,0,0,0,9900,0,0,0,0,0,0.325581395,0.441860465,0,100,0,0,0,0
"3810","background",9751800,3050101,4,657.79,186.901,1.8324,176.9436,110.105,1.27358,0.05389,14.30893,1262.61,773.93461,0,128.543,146.003,174.773,155.571,120.685,98.375,71.28,71.719,88.374,122.234,137.011,109.291,467.645,6,0,7.269155,2.897839,0.982318,70.825148,8.840864,1.277014,7.907662,0,0,0.009155,3.235946,0.13072,0.047812,92.339423,0.954202,0.399788,2.838701,0.025432,0,6.742732964,7.344254782,5,81.53658537,0.287365538,0,1800,900,0,28800,0,0,27900,0,0,0.371428571,0,0,100,0,1,0,1
